0.856180, 1.215240, 1.248963, 1.154435, 1.064246, 1.061647, 1.266993, 1.074585, 1.236345, 1.177324, 1.164427, 1.141459, 1.197938, 1.038438, 1.090150, 1.258900, 1.256366, 1.463225, 1.151337, 1.117340, 1.053591, 1.297286, 1.246730, 1.311040, 1.089235, 0.963253, 1.185579, 1.194769, 1.293484, 1.190755, 1.167339, 1.312095, 1.197666, 1.372130, 1.288929, 1.006147, 1.569453, 1.150271, 1.061703, 1.593248, 1.197016, 1.227030, 1.278755, 1.131788, 1.142427, 1.120641, 1.186424, 1.128899, 1.068157, 1.333797, 1.348082, 1.422086, 1.278599, 1.222167, 1.107062, 1.382769, 1.221312, 1.228154, 1.284090, 1.179651, 0.911088, 1.183248, 0.972957, 1.286865, 0.994397, 1.202320, 1.272883, 1.058364, 1.371339, 1.193495, 1.117197, 1.216331, 1.254875, 1.073452, 1.249644, 1.100591, 1.074453, 1.244055, 1.246389, 0.980811, 1.286380, 1.283924, 1.163663, 1.186269, 1.370178, 1.023568, 1.244067, 1.196021, 1.028860, 1.290543, 1.173228, 1.203440, 1.447080, 1.103437, 1.171960, 1.057625, 1.208389, 0.991003, 1.349688, 1.040866, 
1.450196, 0.960332, 1.259754, 1.156741, 1.170324, 1.282252, 1.134800, 1.374744, 1.052573, 1.610453, 1.076748, 1.210679, 1.295293, 1.261059, 1.243421, 1.323807, 1.232692, 1.565354, 1.358337, 1.143615, 1.297910, 1.252395, 1.066628, 1.318819, 1.271071, 1.208007, 1.164650, 1.395035, 1.013259, 1.260954, 1.330105, 1.125984, 1.182364, 1.332281, 1.146319, 1.164357, 1.402983, 1.234682, 1.401413, 1.749266, 1.474001, 1.470122, 1.297595, 1.420924, 1.228428, 1.183559, 1.363547, 1.201424, 1.338452, 0.928034, 0.974421, 1.661835, 1.193535, 1.274541, 1.407474, 1.035921, 1.226215, 1.115600, 1.488514, 1.103857, 1.071865, 1.218853, 1.234745, 1.238897, 1.270497, 1.209607, 1.454966, 1.230505, 1.377859, 1.348558, 1.417390, 1.317261, 1.110344, 1.141781, 1.326421, 1.285128, 1.381729, 1.326230, 1.470021, 1.205984, 1.259079, 1.224688, 1.077724, 1.317012, 1.208302, 1.242341, 1.134232, 1.187381, 1.237892, 1.254562, 1.204913, 1.504295, 1.233945, 1.061970, 1.343556, 1.054156, 1.368735, 1.182810, 1.375574, 1.215219, 
1.205146, 1.035897, 0.919722, 0.979947, 1.177356, 0.998452, 1.327852, 1.255156, 1.070171, 1.266960, 1.130761, 1.026161, 1.094126, 1.031184, 1.071682, 1.170857, 1.111786, 1.471006, 1.075677, 0.968283, 1.035105, 1.356648, 1.107765, 0.947878, 1.138915, 1.195295, 0.934492, 1.289700, 1.047721, 0.876095, 1.307883, 1.241038, 1.095061, 1.013632, 1.315781, 1.112210, 1.341695, 1.074478, 1.323210, 1.601168, 1.269296, 1.183403, 1.352160, 1.258094, 1.140706, 1.030769, 1.040189, 0.992391, 1.062314, 1.193456, 1.130654, 1.539368, 1.346050, 1.103274, 1.167557, 1.207143, 1.269161, 1.149315, 1.274812, 0.896513, 1.042178, 1.035651, 1.138306, 1.194566, 1.104739, 1.175866, 1.222754, 1.204402, 1.327199, 1.211948, 1.323686, 1.231011, 1.166144, 1.072382, 1.289128, 1.195732, 1.305870, 1.194880, 1.262048, 1.205182, 1.175079, 1.045320, 1.178518, 1.165426, 1.182075, 1.115476, 1.168651, 1.119237, 1.114540, 1.054919, 1.035971, 1.373412, 1.366440, 1.148455, 1.213518, 1.044288, 1.149468, 1.165032, 1.253928, 1.028283, 
1.280822, 1.203048, 1.323293, 0.929546, 1.203885, 1.277240, 1.190567, 1.226226, 0.961364, 1.413252, 1.123345, 0.956006, 1.239677, 1.287241, 1.052216, 1.285782, 0.982593, 1.703849, 1.395506, 1.217948, 1.165529, 1.177083, 1.155968, 1.036586, 1.040027, 1.146079, 0.993735, 1.516426, 0.958188, 1.226324, 1.221184, 1.056832, 1.237832, 1.419476, 1.093250, 1.291218, 1.294051, 1.088472, 1.323311, 1.834600, 1.405006, 1.458454, 1.391909, 1.231541, 1.151021, 0.966800, 1.137650, 1.076138, 1.095043, 1.184515, 0.964501, 1.716090, 1.372156, 1.126700, 1.272135, 1.187792, 1.157367, 1.240881, 1.442765, 1.201270, 1.168713, 1.279861, 1.286928, 1.313052, 1.225315, 1.319930, 1.250372, 1.121123, 1.415574, 1.201317, 1.359758, 1.321219, 0.974472, 1.246508, 1.395571, 1.254751, 1.434794, 1.353775, 1.304267, 1.099776, 1.097238, 1.354333, 0.993673, 1.249571, 1.098580, 1.291997, 1.073339, 1.224326, 1.251148, 1.108314, 0.977303, 1.447921, 1.292306, 1.162074, 1.387324, 1.179096, 1.352221, 1.251966, 1.254856, 1.294573, 
1.308194, 1.336201, 1.425813, 1.416422, 0.932342, 1.305124, 1.079106, 1.334292, 1.150912, 1.365353, 1.028299, 1.415232, 1.451793, 1.177005, 1.302576, 1.663348, 1.424497, 1.520796, 1.287900, 1.320677, 1.352842, 1.234464, 1.307024, 1.444329, 1.420245, 1.078208, 1.296720, 1.316068, 1.128218, 1.288780, 1.210471, 1.205167, 1.212930, 1.375994, 1.164398, 1.234718, 1.621419, 1.302172, 1.354606, 1.558894, 1.366190, 1.458979, 1.166248, 1.384561, 1.169572, 1.368826, 1.375928, 1.285129, 1.245795, 1.050168, 1.207527, 1.538340, 1.078020, 1.298350, 1.351500, 1.038633, 1.130276, 1.223043, 1.403742, 1.221157, 1.166621, 1.402391, 1.259663, 1.400849, 1.179796, 1.429603, 1.593623, 1.296314, 1.373814, 1.323741, 1.256204, 1.247325, 1.213462, 1.228581, 1.473916, 1.314653, 1.231459, 1.363147, 1.462771, 1.183258, 1.458535, 1.459579, 1.177031, 1.391854, 1.271612, 1.275473, 1.187782, 1.292315, 1.251263, 1.353495, 1.446256, 1.379489, 1.249303, 1.105414, 1.449446, 1.300215, 1.352779, 1.173211, 1.523223, 1.304505, 
1.391459, 1.229821, 1.344675, 1.235801, 1.203659, 0.970386, 1.262977, 1.220376, 1.101194, 1.408125, 0.997163, 1.244152, 1.360964, 1.210536, 1.310508, 1.410633, 1.366477, 1.518542, 1.313349, 1.205514, 1.231127, 1.310887, 1.255052, 1.304545, 1.391350, 1.092732, 1.278616, 1.370080, 1.067928, 1.134008, 1.275862, 1.160011, 1.201266, 1.279046, 1.254916, 1.305788, 1.547204, 1.375426, 1.416937, 1.616439, 1.440959, 1.570472, 1.303061, 1.490007, 1.201339, 1.231210, 1.317283, 1.327906, 1.267643, 1.007003, 1.094504, 1.658761, 1.240303, 1.319523, 1.398178, 1.080172, 1.317486, 1.056642, 1.486472, 1.154666, 1.216835, 1.220995, 1.137434, 1.231375, 1.154641, 1.251969, 1.520129, 1.392823, 1.391078, 1.352853, 1.239676, 1.316038, 1.134281, 1.213817, 1.495288, 1.363556, 1.385363, 1.449813, 1.518374, 1.270227, 1.418074, 1.271822, 1.149078, 1.309678, 1.336418, 1.370860, 1.202227, 1.316104, 1.394377, 1.354090, 1.282841, 1.475173, 1.303146, 1.228205, 1.528104, 1.225996, 1.419066, 1.224249, 1.457504, 1.219905, 
1.478818, 1.339334, 1.550939, 1.468126, 1.176227, 1.361211, 0.797587, 1.196374, 1.241388, 1.401579, 1.163072, 1.283235, 1.428705, 1.193011, 1.383458, 1.651191, 1.276028, 1.134807, 1.367786, 1.380990, 1.543829, 1.101063, 1.358611, 1.538159, 1.544455, 1.270292, 1.362395, 1.420091, 1.147666, 1.521220, 1.145990, 1.225422, 1.308852, 1.474400, 1.295740, 1.289272, 1.577262, 1.433629, 1.552503, 1.379169, 1.309446, 1.555162, 1.172143, 1.593913, 1.102733, 1.431121, 1.525000, 1.223541, 1.506934, 1.190606, 1.123102, 1.443198, 1.105792, 1.436794, 1.614341, 1.101535, 1.124289, 1.383976, 1.393921, 1.416610, 1.346166, 1.557313, 1.337428, 1.362878, 1.252708, 1.444205, 1.726461, 1.427036, 1.328117, 1.120426, 1.061676, 1.093825, 1.145797, 1.191388, 1.382078, 1.292046, 1.248890, 1.482961, 1.306781, 1.240651, 1.455819, 1.457418, 1.267203, 1.371481, 1.364203, 1.393805, 1.056969, 1.331284, 1.268256, 1.426717, 1.375999, 1.264042, 0.973032, 1.136698, 1.546129, 1.360669, 1.245710, 1.277516, 1.506150, 1.422096, 
1.384365, 1.414810, 1.555226, 1.518929, 1.201647, 1.425182, 1.345764, 0.978837, 1.247620, 1.625285, 1.166161, 1.385590, 1.690279, 1.410404, 1.334138, 1.737568, 1.518163, 1.562977, 1.410791, 1.570710, 1.554491, 1.159612, 1.359696, 1.450445, 1.422249, 1.143686, 1.283904, 1.327583, 1.320181, 1.398769, 1.080409, 1.187811, 1.364423, 1.515070, 1.349641, 1.280180, 1.680734, 1.336501, 1.316556, 1.628187, 1.492448, 1.500046, 1.285745, 1.542017, 1.313596, 1.382898, 1.451029, 1.299275, 1.348784, 1.354102, 1.369837, 1.481728, 1.224272, 1.301173, 1.408910, 1.377573, 1.355387, 1.348782, 1.427651, 1.337185, 1.254628, 1.462896, 1.389474, 1.419468, 1.264446, 1.374695, 1.590184, 1.340981, 1.413455, 1.277058, 1.343164, 1.282720, 1.382407, 1.347505, 1.472649, 1.421581, 1.339979, 1.375473, 1.623483, 1.221279, 1.576740, 1.612277, 1.039444, 1.341581, 1.345408, 1.412222, 1.024763, 1.411609, 1.418952, 1.606508, 1.475470, 1.651420, 1.383830, 1.166207, 1.431313, 1.267364, 1.470157, 1.248277, 1.690748, 1.487204, 
1.464834, 1.206477, 1.322900, 1.191348, 1.230348, 1.344403, 1.226227, 1.371908, 0.899639, 1.524452, 1.010663, 1.094418, 1.390284, 1.219055, 1.186630, 1.460118, 1.211785, 1.546320, 1.299460, 1.302741, 1.339690, 1.314456, 1.227986, 1.190580, 1.324949, 1.223955, 1.137325, 1.406905, 1.015036, 1.311384, 1.346227, 1.088350, 1.225646, 1.332423, 1.151575, 1.258981, 1.333274, 1.224716, 1.472822, 1.714816, 1.471303, 1.419927, 1.403525, 1.338040, 1.307548, 1.201860, 1.278561, 1.201539, 1.241269, 1.022914, 1.027462, 1.638973, 1.254337, 1.282498, 1.426184, 1.028709, 1.297332, 1.260073, 1.364651, 1.219201, 1.214518, 1.446301, 1.303531, 1.411214, 1.198905, 1.375627, 1.496906, 1.163520, 1.271566, 1.321087, 1.410839, 1.294636, 1.099557, 1.264403, 1.357409, 1.317919, 1.343907, 1.337441, 1.492965, 1.148854, 1.281388, 1.337163, 1.122900, 1.349094, 1.306115, 1.316726, 1.141087, 1.280216, 1.264956, 1.247189, 1.228332, 1.498914, 1.293727, 1.196182, 1.361065, 1.274660, 1.441497, 1.235617, 1.290925, 1.295944, 
1.214511, 1.351712, 1.371722, 1.347596, 1.073942, 1.031539, 1.132306, 1.126991, 1.308239, 0.877609, 1.182013, 1.268687, 1.279702, 1.099382, 1.277646, 1.506774, 1.427517, 1.311768, 1.138706, 1.273290, 1.278076, 1.123473, 1.283463, 1.334237, 1.284850, 1.056051, 1.305965, 1.256789, 1.294671, 1.233900, 1.071356, 1.351743, 1.239791, 1.292388, 1.382756, 1.249906, 1.657044, 1.381735, 1.325079, 1.306609, 1.048805, 1.395125, 1.061228, 1.430715, 0.974204, 1.367747, 1.351500, 1.025949, 1.169112, 1.338998, 1.420905, 1.381409, 1.188656, 1.303024, 1.291865, 1.331968, 0.965439, 1.373677, 1.457054, 1.266729, 1.203426, 1.364843, 1.051092, 1.300486, 1.072909, 1.356126, 1.462101, 1.466508, 1.361907, 1.071394, 0.925883, 1.064432, 1.216672, 1.167380, 1.440098, 1.245628, 1.095902, 1.416139, 1.089170, 1.095520, 1.496502, 1.487589, 1.292450, 1.327258, 1.299037, 1.324257, 1.212570, 1.181427, 1.210052, 1.449420, 1.341079, 1.158810, 1.259234, 1.151380, 1.414441, 1.332816, 1.159689, 1.182892, 1.546119, 1.346272, 
